complex_id,source,protein_hash,length_aa
PAIR:6750b8f1ebdab334fea86073f8b34966b9467346afbcbb55a0deeab48280a66e,NPInter binding-site,d8c81a767fda82bb29a7aa451ca725ac4b4b3f5660a754489017ec60d55f4a73,306
PDB:9X25,RCSB PDB,515f12cf7fed4e8050ba9abda3e2de64e0cd969191a9761a998b95cd7430f80a,355
PDB:9X25,RCSB PDB,eb7bfa2ddaf185002afefb03707c332fb067e44cc8259145c4b370cd06a1ee93,1024
PAIR:fccf1b2059a95e463afb6efc9c95a6a55b70a9163c780a69d3a6950676569a26,NPInter 主表,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:8028df83f51da4cd93b4e3979723da8904cdee6d11479dc8ca15228e5c10d46d,NPInter binding-site,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:dede255e406d0434c3e64097a6bee57aa112456cf323e8c6655405f15757400f,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:102ad848038a98906c11a76522ade81d23639e36ac2bd90f91d1de7ea8226c2b,NPInter binding-site,b51a922f8f9c876d9381e7a3cbb16d49cc75455ec648a608a5ff253a6c40e1cd,621
PAIR:b654f6759f54624bd9f81fb4e214045fa79014de9fe1c10185346be1779cbb44,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:8f86a625ac5d16b20490b16b72dfb965134f9edfba1c07b87e424de595d22322,NPInter binding-site,72d8d68f6efa5b8d5ade4b8102589c310eaa34c382913d2db4228f2fac459841,1246
PAIR:f825fa036133cb2524f728b7925b4f50b7ae7c4495d31a25c6f4412514e306bc,NPInter binding-site,8318428ca976096305d8c371a32fcd21c57a39f94e0e0a80278bda9c1b56a9a6,950
PAIR:1c8e4ca04e72b7d3f295cf71de1a15c1b47999355bb7ec8d394e13f787ed58e6,NPInter 主表,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:5dcca67ad2d22283c342695a1acbfef123e032cab6ef09af687ffb80b8fca791,NPInter 主表,205c68016d18020775123bd260c1e56d2781094bb7da8f69639b85c3a6a52c0c,1123
PAIR:24d7e8c3935555316e3454f1810ff84775cd414c1bd84298020529109c6bf26d,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:0eb2909ef02341e3f0a5fbae19a412bfa9708a216f60c3199f1fff66f97d6835,NPInter 主表,3f9af6907ab151112248497b3aad251d993cc9c76a2ff8a6b5c7bdaacadba840,341
PAIR:49cb21cb2718ed5fb0d9b38c3e1a2829afdb6bba3ca7e1bd57b92505256dc26e,NPInter binding-site,ba72c0c6a1a31e3f5f1e58ce16962eafea82ab6acd31bf9eae35f826dba36570,449
PAIR:70006985572ce8e305ea26ed640422cd6a8df475422e6c92a3f2cbb334bda482,NPInter 主表,88d61a0a529c2068e1b73f4bb1fb0a3b421b3c0f3994bb48b667fd23471202a4,856
PAIR:30b88021912d0155aea4519f7a99e4070d761dba929b583c8fc6f14f3ba9cf18,NPInter 主表,f4773c1f8040890d506a167b70759e2a084bbfa1c1606db2ba105c4878e4c798,579
PAIR:7712c6919d047f8d25ff1cb6add84265ce922afb9fbce979f2a7d322bec9033b,NPInter binding-site,471e95563918082caec3b5cd193f78c72a43ca7535721f27e3f371d0ff5454a1,1374
PAIR:06b7b42fe96d3e1cfa0f573aa4b3b2534c4cf38226f860df4464efc8eefbb25f,NPInter binding-site,8318428ca976096305d8c371a32fcd21c57a39f94e0e0a80278bda9c1b56a9a6,950
PAIR:6fbbf61da8fbdda3fe83c00694530ba9d7890f721e6c60123e66107e1b112146,NPInter binding-site,0ac226c1624f0a1afc89ff3f2dcac364bc6a7716762d362dcfdc01538e620eb7,240
PAIR:29f7a43c7dd6562b2a6e18b5f4734426ec62421f19bebc7d5f86f2d93ac4c06c,NPInter 主表,ded6a6063fb8cd20aa0286c4dd059d4044072974d434a10e912500ab8012373f,910
PAIR:996b65733d0bbab16f077ea815b9f449968a6798b9d038bc8b668caf35f7be7d,NPInter binding-site,fe2f58ab5c0d00d21d306407b7b4272c66dcc1e9ad8ed24c8afdd3d8fef67482,619
PAIR:8247b10f206d80be0294e2311a4a1cf864a7a52294d42b69b8163ff268cc4f02,NPInter binding-site,e8f3d92e8bea09a6f9c9a3a98ec4bf248bf63f82ecdafc2001e357d933e78276,1204
PAIR:9c223bb77359fff5381ccff88a53bd513ecb7f253da66541adc47e2846fb0db6,NPInter 主表,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:9ce234a6e0e10581591c11bfde30ca668e7e600142e8b275b34139fb240ab12c,NPInter binding-site,8b6e6bfa915a530a1d8ce532ba96efea2b2697974b57e76114de04c1d8f61622,384
PAIR:d317225c713153228c83ca9e7985fd31fa9ac234405dc45f01b17049aa0afc42,NPInter binding-site,72d8d68f6efa5b8d5ade4b8102589c310eaa34c382913d2db4228f2fac459841,1246
PAIR:ddec2d4090ba533b2bbc6444db489794d67dadb8e741b765909a6099bd0ea47c,NPInter 主表,9e62ed7fce0b01304350ed65fe685158bd77a0e9365e63398834a250c6394d1e,577
PAIR:d4a598f0b3219d47f822dc3d363e43b4175c6471f8887f2be034f975830b48d3,NPInter 主表,a88214235ca79bf8fd1c4f06548d145a54ad9c349c90f4535279e4d93d47bd7d,724
PAIR:14acfc4fc66b907b57923181998ea4609bc7e83bbeb7326adef4b36de6bf9cf3,NPInter 主表,59fbd9c8e5b72d29861ef54feacd32a28e0c8fe61f190e1a8211caefdfba725b,227
PAIR:a553b522c9305c5725c78577a53718e7f652108d67cd4c121c38b03e149f220a,NPInter 主表,654ee85187355b550d5edfa16ead15f1d2a95a877a3e61c8840411f33709e83c,1034
PAIR:1c2a800ce7c13b287e1e774a077a091483fbd83e9c51a2ea7c45ead5194af510,NPInter 主表,27de9ad3831d4b8712fea8c5edcf7f89de9b16d915e147994419b6874c948f88,386
PAIR:d9758f2d82502a1e6eb2e43a281aebd927bc3c82c055d1fb597f94153bb91367,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:68dcbec1a73a05125e36bd2b76448dbd3a35a4e30243e4bcb543a1f1ec6ea204,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:2c5a511ef644e755917a1e9979709ed7ebd9c291441942fac0c67fe1f161ccfa,NPInter binding-site,ada8e8a95a5a377ae14fef61f1feaf5d43044912f5be5ef8bbec1dbb55e93528,81
PAIR:b9532ac4152944a530cb4d974e3907e7a3abaab5d36241d5005108d5d3b6c608,NPInter binding-site,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:d9e1221f48e09de50f8b46c477d61b32613a5a5be3c4fefbf29ad880959f79b7,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:fbbe4ac885366b8df510ff3493ac18f4c6f03a7a9359d05083cf1210459f4e1b,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:fcd2f8ede9ec068ccb420902625b74dde06f9ade563ac35b5e72ddbd0e9e364f,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:6854df8f4987c108dea1e733711ce40a138e5f28dbac5d56166b65c0cf3e60df,NPInter 主表,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:3cdfa35bdeda16fc420a9f64b4452a906f256f3429f27e5fa963f0e9776cf563,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:fbb6770a88e3c200ecf372b087ed785df9342bd013335ebf6c7185a0a4024212,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:6eda33b4594cdb0395b3cef4b9617b232ff4e084ed06c3eacfca743a86eade70,NPInter binding-site,d8c81a767fda82bb29a7aa451ca725ac4b4b3f5660a754489017ec60d55f4a73,306
PAIR:a678e96ae5ec1bb8ed3865cc7d02aff390fa3b79d28532a384f337bb140e70fa,NPInter binding-site,1df26202316593dd4060c5e3b336a6552ebdada479d5f0084df6617158c8e36d,212
PAIR:3ff6b6ba1bfb9cc1f0cb2e15598ec2b2820d6eeac1099a8d8477596a2e5ac573,NPInter binding-site,9c52d7f528d3178e9217812f5b499c275e31f45c0f63d9e02ede37798c3a9a09,538
PAIR:cae5de70f98bd934dc888999741721ab2ae5a2517e6cee2617574443b514561e,NPInter binding-site,022c267c8428b62788b29f05279a1243080b944a7d58045a0c103edd1af36027,505
PAIR:214016e75b33df3d66246c86f3cc96222a37f37aa3e565d4886e659736fc97e9,NPInter binding-site,690f21b5d2f5b9dc5de2910209539bb666ac95e7d1ddad0905a2b5fa900bcb24,1009
PAIR:1fd84666a516256f89f188209758b6c3f980f6cc0627efffc0fc25eb3c287b74,NPInter binding-site,3f9af6907ab151112248497b3aad251d993cc9c76a2ff8a6b5c7bdaacadba840,341
PAIR:087459b8fe87140a0a6543f717b6f83a359ace0b836f81144d14c257c7089af6,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:25be67dae4e1d06f96295e5b4e913093a7e590a9986927b1b1feb830f52744ea,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:ab9cd88ebd33857e49985dde1aabdce4a594db1b6c8f59897f52fa278471012a,NPInter binding-site,72d8d68f6efa5b8d5ade4b8102589c310eaa34c382913d2db4228f2fac459841,1246
PAIR:39c7af2dec9444b17fc8c394bfda5134bb68ae6a971c5f4e582ec03c37f30a4b,NPInter binding-site,fe91df3a1c93406639f608fdff6fa551ada4b216065b5ab2c1ff16ec12cbb07b,582
PAIR:22f2b7e294fd3b567b245c0c1c168711ff050d5d3a92e03f7516b0313efc71ad,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:f448192712a56538b90b8b675a47f991657d38b44b205e56b81bac1b6587edf1,NPInter binding-site,ecf13ad40af491ee1209209f3f8287ff311ffbeed5c44696e5cf5c4a0ec54423,609
PAIR:47896a626d81578ffe0edb05dea28be0f16917e437ed9698a11cdb1bf463fa0c,NPInter binding-site,690f21b5d2f5b9dc5de2910209539bb666ac95e7d1ddad0905a2b5fa900bcb24,1009
PAIR:a8ac50d80df29676a224163735e20afc9f019913c647945fddbf04e4d73e2c51,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:9869413d92628f48c3b60e14c331b0464f42fa2d6d47a5151a55027682257979,NPInter binding-site,7c8352f9f46d61a04e6bd6e3177d082eb2f5beef0c88831d9739d8aeafab1085,477
PAIR:f9ec347f80c42dd3cf07a519937d35c53c35295ae523c6b88251feb622dc50ef,NPInter binding-site,d19abb85e8efab173b20be101ab23c595b62aa06850b2ee738002ed7111eba69,365
PAIR:8a1a4f27abd702619ebd55f310653963766123e31aba88f4af494902e52905b9,NPInter binding-site,0ac226c1624f0a1afc89ff3f2dcac364bc6a7716762d362dcfdc01538e620eb7,240
PAIR:b89e4878f7b62125cbee216aa9731d7a08f7c14f4277bd21ea4717db8cbd6313,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:55de25ba3d194825daa36314f198491f0c357b2f4e522cb0cc9eb1c66d9f2448,NPInter binding-site,83fff9e7321f503d1218bfc29e477268abb7de30e56a53a10ba3cf805b2fae6b,815
PAIR:badce4979497a0edba2a3c42ba749d06c62ddc221ca09bf649fa3860aa5a0376,NPInter binding-site,b85d7e4ff7db6cd0b25d7a9571aad34875a1fd0bb855943a32b5b65aaece7880,548
PAIR:083b5fb9518bc041e6a04fabd7f34e76bf06398e2c3bb40d376447e5456a4be3,NPInter 主表,bc904fc3b8a39be8105a3bfbea7e9c2ca486f01ca4bf9684c16aefdf6a88648c,517
PAIR:cd2386e58aca5950e280e35a214b975a281a153bcc7ac096f528b0f69c105079,NPInter 主表,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:6048f3014fef1880b56e7ec3ef6a8a3b8dcb63efff1ee25616aa5d93df5a9ea9,NPInter 主表,1156c074a7f022e2e830a4f7bf2dc9f681452791f1bc93013ba64c90bc7a4bb3,847
PAIR:f9c74da32c40b4d56fceede3daf896e2a27d6d2d37c6b47936fe3b7727ccba84,NPInter binding-site,e7b83e519ef6ca16d07cd477eb8474f8141c4f70b20f0ecabce334a03fa13b6b,589
PAIR:ec51fa4fe6c0a592563c43927c790f18e7ac10ce47a611c3cdbc82d3e10bc258,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:157cc08ccd7345e350b542c98a33e6715bc71f2241c2cb00f01b0b756607b64b,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:600db3078e6b3a44eecd1471bdb72510705a0a0123c213fce6772c6b3ffc08ce,NPInter 主表,16df3ed2624e19bbc1f230f94eb02d646ab6ddc900050cdec0ddf99c4b04e13e,486
PAIR:26c0242b47c7d7751d5485f8d57c801106cd77579a853489e45e4e77db807cdb,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:f6c2f112f995c668f9cdff3a70a0aee16859457ddf077e564b7567588286cd19,NPInter 主表,098f61e386b868d4c07b9c7abe66aa22c3eaea7e9757060671eeb0aa43254b15,857
PAIR:129a4b50d6025df47a76af88f69181dfdd665db8f9c91cfb7bbd6cf58fc186c9,NPInter 主表,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:47599ac18d7e4834d2a9c2dcd9a866df6f1c07bb081c83bc04d5ced414115d67,NPInter 主表,2e710fd8bdeaaa1ae9c9639503800bd9ffbe85f13d1541945cac777d2a84a8c2,1194
PAIR:c9700485a71c0913e7563f5e2050b8e065e8d94b432ca97b03fd390b6ff578c9,NPInter binding-site,04e940a5ebf0b96fc9faa1d8b38ce5273808c79190ab719e40a85726aa6605c3,329
PAIR:74de500362abe047662c2ea3931d5090ecd8ee9d88760117ea552b752f36977a,NPInter binding-site,8318428ca976096305d8c371a32fcd21c57a39f94e0e0a80278bda9c1b56a9a6,950
PAIR:100059ce28befa22a10e14531b9e501bda66817432219bfa33ce56d80bd8388a,NPInter 主表,df365308c4ad893dc5c4da54a79349e16c11f8c1194b238e0a16b4d544802073,282
PAIR:19333d986fcb65ad31f53b901033c968a9606d7cd73916143bddabecbd578136,NPInter 主表,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:05e0d0c88a18d5490e80eeb3e1bbdf3008999bed0204efa4ffd36bcce0fb49f9,NPInter 主表,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:c40c62409eb91dd9512ec4910ecabec88d8ea09b5fc1fb970fa78236d3fa077e,NPInter binding-site,f4773c1f8040890d506a167b70759e2a084bbfa1c1606db2ba105c4878e4c798,579
PAIR:404bcdca9bc95c29c6d4bd7c8a71aa1a37493e53baaf7b3ebfee63062bffe528,NPInter binding-site,fe2f58ab5c0d00d21d306407b7b4272c66dcc1e9ad8ed24c8afdd3d8fef67482,619
PAIR:74ea37d5d2a37af09d93cdc617f3b2207a9e297e8b227a66c6a5b5d535bc7dbe,NPInter binding-site,16df3ed2624e19bbc1f230f94eb02d646ab6ddc900050cdec0ddf99c4b04e13e,486
PAIR:bc0a2b9fe7e6d7c2ca0eeb26c8a805c080cac57f92c75bbbff1c3b4fc3b3a95d,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:8362bae1b789f2417e669cd1781376cba72d6568f3a1dee1fd74d4d9b83cab11,NPInter binding-site,b009aa84d6f48652cd55ea26c2014aab873efce6c4db6062af95d12f0a1feed8,631
PAIR:09596b34f1f0d34fbbf35bec7bd328251f178c3c44e3b1be57601f358bca22f9,NPInter 主表,27de9ad3831d4b8712fea8c5edcf7f89de9b16d915e147994419b6874c948f88,386
PAIR:ca468218a122946170bd9d776eb166481aed2f292009be3dfc7faf3016afc05c,NPInter 主表,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:3eea76e24cdb50f4ade864b281f1ca3ba48e9accca0b08a02730aff55c98a4a5,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:d7071d02308fcbb26e393cb8f04d8cca4a72161480ee1232f682f8e79d563077,NPInter 主表,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:b5ca8e42254c95fde876b27069b153636466547bfe258e3bb4852a14f8055920,NPInter binding-site,9e62ed7fce0b01304350ed65fe685158bd77a0e9365e63398834a250c6394d1e,577
PAIR:410af8cb3d2af241d16d1b66402c7ed17de250a9050b40b30146dc556962b3d4,NPInter 主表,69706cd52d6f574832f2271bd3f5f0f142bbfa0b0078f9e7134f9efd8aea867b,632
PAIR:c15d2ac0c1eb76cfd99944ed54c1bbffaba93451ecf00f541d6075fc25ccbd13,NPInter binding-site,fd19b5ff83afac35c7eb51d5e79d6991972944391afa5d875bf60ac155f40089,471
PAIR:1888b8e8a7b7b601912b149200784f1fd9542ab53b18bf4b45fe15262013ac46,NPInter 主表,6ebcd9d1f5201ce756f83bdc960921125f57a30d267f8b2993f4652f9c93a620,459
PAIR:de0045e63a6efb8181a2173eb4e9d7d5292e372ed6154508c7b119ba4a33852c,NPInter binding-site,2e710fd8bdeaaa1ae9c9639503800bd9ffbe85f13d1541945cac777d2a84a8c2,1194
PAIR:b355953b246e725d57acccfaf1dc61a01264c42fccbf0199bf22f90ef9f955e8,NPInter binding-site,ded6a6063fb8cd20aa0286c4dd059d4044072974d434a10e912500ab8012373f,910
PAIR:9760262bb761704a7d1fe4d282eb6fa83231e743d2febf4cffd1fb4662a6d59d,NPInter 主表,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:3fa9a8467dc0694f30bfad2d5a34757e576e7dc00b7c954d98d792af8060719d,NPInter binding-site,3f9af6907ab151112248497b3aad251d993cc9c76a2ff8a6b5c7bdaacadba840,341
PAIR:6bbb987c80a40465a97ca5ea21ce7dcf44ab18803fed04e71d82d032d55ca8a9,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:ffc63e3aadd810d37dc610bbdeddd20238e7de4f29ecaeadcc9671c25114f706,NPInter 主表,8b6e6bfa915a530a1d8ce532ba96efea2b2697974b57e76114de04c1d8f61622,384
PAIR:ea3fbb1fd08f7c9ef61b6da5c123b1d97fbbe2126254a9d2dbeade265cc0a501,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:c3041cf75c7c09dade0267440f95d5b6e384121a12da16331b4ab6576f186aa0,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:78f4e199bb0c770d8c4d55f3d2aa166fbb80f4600d88d8c046a8d23c68bdcfd8,NPInter binding-site,27de9ad3831d4b8712fea8c5edcf7f89de9b16d915e147994419b6874c948f88,386
PAIR:aa0a1acac47db1a7855bb22f68bf304a6fbd8aed0c6b6c5338d5500888130c6b,NPInter binding-site,66f0c984b23f5b0d97e0e41f06e9e208e27b165f4936f1b79097098969e384de,730
PAIR:0ca23aa690f61b7c302bac63971ff5fb0202f0d3ef92f0f586ee2fc8b658e2e5,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:f90d605168f1249a72438bc2852c2b4d7ba268b7b55056b675760f62766dd268,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:92525cb7abc9f65948af6e2cbdaf86d41abb82411f906ece4fce0ddcb8815a71,NPInter binding-site,e442055eb19ec012a61b997be429d4b1a165fb5610b4e4564c3884fa8e80314d,372
PAIR:b2a3d8649aa5275bd107f6ebe435e01937c5a5be77bb05bcef6f65061ab4e581,NPInter 主表,0ac226c1624f0a1afc89ff3f2dcac364bc6a7716762d362dcfdc01538e620eb7,240
PAIR:20d97c43f9f715452f0b3a0470b2896af4d8844a19ff5e9ab209393d7e1fb526,NPInter 主表,b2043073f73f5e619b44997fa53feff83f5b1330f516a6efd0e0046872c461b9,754
PAIR:ea5a493678619124d9ababe74d76c9abd2de2f6405fc84862f9b52af62d44314,NPInter binding-site,bc904fc3b8a39be8105a3bfbea7e9c2ca486f01ca4bf9684c16aefdf6a88648c,517
PAIR:0b488a36e15de4c1694e891e921533f3290e89f75f7157a92f8969c2df553016,NPInter 主表,c473e0faa4251ccbf72a4bee0834a7602ad36606e7830aa8b016f26fb37e6831,367
PAIR:fd6abb6981cdf577fd71da2426d9e2ff4d3b75a7989c1d9e431c38719eb96bc6,NPInter binding-site,fe2f58ab5c0d00d21d306407b7b4272c66dcc1e9ad8ed24c8afdd3d8fef67482,619
PAIR:ff3cb0a0dfc45328624f73bf008478c2dca76149f9ff35df9e77813149cfec1a,NPInter binding-site,8b36b8b3623626f203cc3ac25ffd85fe28acdede06fb3a81dfe3bf283803c6aa,446
PAIR:f77882d3d8d0f8b3b9c64cf2ecbf6b74e6a320136685d8217f444d98b97cb7e7,NPInter 主表,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:52ab7d5d637b9dca9718bee57cdcea48dcdc29b0fb5c9fba2a52e6b1205af328,NPInter binding-site,7f21c89f92a6502f356d83204513fb43fd94e59f6e4ba9bb315c7784e17cc062,620
PAIR:25b9d0935a23db3f8743c61f1c0268720d63ec23063b99f6d3c9fde6bf13a1f0,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:3d76ac3b3ed0416b258f127dd5c12b5a3811d98a54a57eb340137c0ae6d81521,NPInter 主表,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:0993ae578e4f1729e087e89d6200deefef29bddaa2b4a79f678af11d9352ef3a,NPInter 主表,5dd636b99abf4c0d844886b0223769287340212770f0726bdd56f5460d3ce3a9,699
PAIR:1770cc15c9836d555342739050dcaaaa36487489a5a8f3f01c79164702402524,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:45d9c7f55711acebdeb90de70677ef353b325d74228bc7d7d93dd370d6f82649,NPInter binding-site,38007c86c8964651573614630370c28d12e674fbbfd29ef28f32aad9ff298b37,894
PAIR:3fcd6c2f40a40965ee584238bf30369be26899046dbc8560dd1a5595802ca9ad,NPInter binding-site,4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,746
PAIR:74d49acfa4d20e007b0e8072c2445991f3243fae84361201310eddf22d5bbec2,NPInter 主表,14ee69b1a19a03372946f30cbf7f3656100e0be94e39f5b9ea9fb6e301e86081,930
PAIR:6010e8d7538af48716371f4f906de5c096320285d95ddbbd8f2bafe94952d964,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:77e48a946ed145c508895701861e8b4b75d52203baf5cd82070b868eeb2c4479,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:9697a098782bd212837994941b10d926e86aee6b41af52ae6821d1622106e9d8,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:d95eadab71741962a461ca3fe82ad52feea943066a315b3009d13dcb760ebd14,NPInter binding-site,78f16cac6a9641581d50061699f49acbea1d226148bf544f24a63c74bb63051a,156
PAIR:5f405ad8ea73f3236ee1b580deb58093d29406988aa16da9ccdd5af8349391b4,NPInter binding-site,04e940a5ebf0b96fc9faa1d8b38ce5273808c79190ab719e40a85726aa6605c3,329
PDB:6IFK,RCSB PDB,1196b8b1661f5d47a4df79e1b1a89a2420078c383353b1aa7fe2ba525101365b,299
PDB:6IFK,RCSB PDB,786fb5e0a83bac9fd8c0f48d2d0a8a4d7ba1a09318399ee09dc2d62de1713663,220
PDB:6IFK,RCSB PDB,3219f116d4c7a0d3ce6d8f2cf17a1f65bd2a71fe58bb91aeef63a4022d1a30a5,357
PDB:6IFK,RCSB PDB,657a2166c3e30ce9d10c883b8b266721ddd22ada7bc056f218cf315f5fe2f68d,758
PDB:6IFK,RCSB PDB,0aad7a949f156ea9b5c3d1453bf1cc78786f185f50fa15177f88450cf3e5bfa7,126
PAIR:0d325edd5e6b977c30a4b6d3af2719df00cbb038bbea23a130756b73b22608b1,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:6cfb707ac3232ee3b367f2b00763788806bbc2aa8ebf46f4e88cfc1ce37bc7a3,NPInter binding-site,f4851453d4de4ed2f0aea46c1a82752be0139b026f62c7aa7875fff0028414d6,953
PAIR:7386af33992fc7ed29114a3dafe4f4e085d4c0f51604c5504fa25fe9dd4dc1ff,NPInter 主表,2f5134213a9f1129136a678bb31b772a54dda31342dca3a846fcb5707dec050b,235
PAIR:d6a66e1a15c0ee107ee75f211baa1a978afa3c7990973a5e9c6a1d57525a9d66,NPInter binding-site,c5e427829de9c231bddfb5f5c2e6e57b8486424a76f39c5fc391f17f1b944bb8,699
PAIR:29c354db89d5816a952754779088ab32784d6875c63377d40ef5af6488a26abc,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:a5aea216c314b68c1ba73ff64fa27e2b76b40f52ee8958e1ba86873eeefac199,NPInter binding-site,7d0e7015e56114175dd0b53f4d94b9b246eecd9bd9a731000ae0388774a2f5e5,738
PAIR:1778276ce0de13d1bcb1092ce2103de12bc80c9846cc6b5e565533643bd9a110,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:fd43a3f1e864c49275b693b8e8feb009f6843495646ea48a8353742573b8c972,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:3be516b22563add8bf0e79e423b01f1ec63debcf99ef02d49b693cb6c13ac739,NPInter binding-site,022c267c8428b62788b29f05279a1243080b944a7d58045a0c103edd1af36027,505
PAIR:26daa67f6725f8f8fca2fcdc4c3eb47ea0f789af7f85e12bce22de9a2ee569bf,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:62e62d6a9b4191dcfc1c8b7569ce52d54c8b6db43e1424dcbc866cf2b5c89593,NPInter 主表,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:0f80264707f14f137a86cc08503ac24db8bd58230d81e2c4d94986d6baf3c759,NPInter binding-site,b7b1f0c8befd3b79a2858fab25ea2b1896747cd28b13edc88a13969b60adfe9e,711
